player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Matt Targett,Newcastle Utd,426,2020,24,Aston Villa,Premier League,1,3404
Matt Targett,Newcastle Utd,426,2021,25,Aston Villa,Premier League,1,1431
Matt Targett,Newcastle Utd,426,2021,25,Newcastle Utd,Premier League,1,1440
Matt Targett,Newcastle Utd,426,2022,26,Newcastle Utd,Premier League,1,426
Allan Saint-Maximin,Newcastle Utd,417,2013,16,Saint-Étienne,Ligue 1,1,34
Allan Saint-Maximin,Newcastle Utd,417,2014,17,Saint-Étienne,Ligue 1,1,429
Allan Saint-Maximin,Newcastle Utd,417,2015,18,Hannover 96,Bundesliga,1,442
Allan Saint-Maximin,Newcastle Utd,417,2016,19,Bastia,Ligue 1,1,2696
Allan Saint-Maximin,Newcastle Utd,417,2017,20,Monaco,Ligue 1,1,16
Allan Saint-Maximin,Newcastle Utd,417,2017,20,Nice,Ligue 1,1,2246
Allan Saint-Maximin,Newcastle Utd,417,2018,21,Nice,Ligue 1,1,2900
Allan Saint-Maximin,Newcastle Utd,417,2019,22,Newcastle Utd,Premier League,1,1863
Allan Saint-Maximin,Newcastle Utd,417,2020,23,Newcastle Utd,Premier League,1,1560
Allan Saint-Maximin,Newcastle Utd,417,2021,24,Newcastle Utd,Premier League,1,2804
Allan Saint-Maximin,Newcastle Utd,417,2022,25,Newcastle Utd,Premier League,1,417
Ryan Fraser,Newcastle Utd,313,2010,16,Aberdeen,Premier League,1,15
Ryan Fraser,Newcastle Utd,313,2011,17,Aberdeen,Premier League,1,36
Ryan Fraser,Newcastle Utd,313,2012,18,Aberdeen,Premier League,1,1026
Ryan Fraser,Newcastle Utd,313,2012,18,Bournemouth,League One,3,100
Ryan Fraser,Newcastle Utd,313,2013,19,Bournemouth,Championship,2,1973
Ryan Fraser,Newcastle Utd,313,2014,20,Bournemouth,Championship,2,705
Ryan Fraser,Newcastle Utd,313,2015,21,Ipswich Town,Championship,2,1238
Ryan Fraser,Newcastle Utd,313,2016,22,Bournemouth,Premier League,1,1764
Ryan Fraser,Newcastle Utd,313,2017,23,Bournemouth,Premier League,1,2004
Ryan Fraser,Newcastle Utd,313,2018,24,Bournemouth,Premier League,1,3166
Ryan Fraser,Newcastle Utd,313,2019,25,Bournemouth,Premier League,1,2067
Ryan Fraser,Newcastle Utd,313,2020,26,Newcastle Utd,Premier League,1,928
Ryan Fraser,Newcastle Utd,313,2021,27,Newcastle Utd,Premier League,1,1465
Ryan Fraser,Newcastle Utd,313,2022,28,Newcastle Utd,Premier League,1,313
Alexander Isak,Newcastle Utd,242,2015,15,AIK Stockholm,Allsvenskan,1,0
Alexander Isak,Newcastle Utd,242,2016,16,AIK Stockholm,Allsvenskan,1,1594
Alexander Isak,Newcastle Utd,242,2016,16,Dortmund,Bundesliga,1,0
Alexander Isak,Newcastle Utd,242,2017,17,Dortmund,Bundesliga,1,119
Alexander Isak,Newcastle Utd,242,2018,18,Willem II,Eredivisie,1,1367
Alexander Isak,Newcastle Utd,242,2019,19,Real Sociedad,La Liga,1,1507
Alexander Isak,Newcastle Utd,242,2020,20,Real Sociedad,La Liga,1,2340
Alexander Isak,Newcastle Utd,242,2021,21,Real Sociedad,La Liga,1,2140
Alexander Isak,Newcastle Utd,242,2022,22,Real Sociedad,La Liga,1,152
Alexander Isak,Newcastle Utd,242,2022,22,Newcastle Utd,Premier League,1,242
Jamaal Lascelles,Newcastle Utd,107,2011,17,Stevenage,League One,3,479
Jamaal Lascelles,Newcastle Utd,107,2011,17,Nott'ham Forest,Championship,2,90
Jamaal Lascelles,Newcastle Utd,107,2012,18,Nott'ham Forest,Championship,2,11
Jamaal Lascelles,Newcastle Utd,107,2013,19,Nott'ham Forest,Championship,2,2539
Jamaal Lascelles,Newcastle Utd,107,2014,20,Nott'ham Forest,Championship,2,1888
Jamaal Lascelles,Newcastle Utd,107,2015,21,Newcastle Utd,Premier League,1,1152
Jamaal Lascelles,Newcastle Utd,107,2016,22,Newcastle Utd,Championship,2,3675
Jamaal Lascelles,Newcastle Utd,107,2017,23,Newcastle Utd,Premier League,1,2928
Jamaal Lascelles,Newcastle Utd,107,2018,24,Newcastle Utd,Premier League,1,2745
Jamaal Lascelles,Newcastle Utd,107,2019,25,Newcastle Utd,Premier League,1,2076
Jamaal Lascelles,Newcastle Utd,107,2020,26,Newcastle Utd,Premier League,1,1625
Jamaal Lascelles,Newcastle Utd,107,2021,27,Newcastle Utd,Premier League,1,2058
Jamaal Lascelles,Newcastle Utd,107,2022,28,Newcastle Utd,Premier League,1,107
Elliot Anderson,Newcastle Utd,104,2020,17,Newcastle Utd,Premier League,1,4
Elliot Anderson,Newcastle Utd,104,2021,18,Bristol Rovers,League Two,4,1758
Elliot Anderson,Newcastle Utd,104,2021,18,Newcastle Utd,Premier League,1,0
Elliot Anderson,Newcastle Utd,104,2022,19,Newcastle Utd,Premier League,1,104
Jonjo Shelvey,Newcastle Utd,37,2007,15,Charlton Ath,Championship,2,173
Jonjo Shelvey,Newcastle Utd,37,2008,16,Charlton Ath,Championship,2,1116
Jonjo Shelvey,Newcastle Utd,37,2009,17,Charlton Ath,League One,3,1670
Jonjo Shelvey,Newcastle Utd,37,2010,18,Liverpool,Premier League,1,340
Jonjo Shelvey,Newcastle Utd,37,2011,19,Blackpool,Championship,2,848
Jonjo Shelvey,Newcastle Utd,37,2011,19,Liverpool,Premier League,1,730
Jonjo Shelvey,Newcastle Utd,37,2012,20,Liverpool,Premier League,1,924
Jonjo Shelvey,Newcastle Utd,37,2013,21,Swansea City,Premier League,1,2470
Jonjo Shelvey,Newcastle Utd,37,2014,22,Swansea City,Premier League,1,2449
Jonjo Shelvey,Newcastle Utd,37,2015,23,Swansea City,Premier League,1,1216
Jonjo Shelvey,Newcastle Utd,37,2015,23,Newcastle Utd,Premier League,1,1050
Jonjo Shelvey,Newcastle Utd,37,2016,24,Newcastle Utd,Championship,2,3370
Jonjo Shelvey,Newcastle Utd,37,2017,25,Newcastle Utd,Premier League,1,2270
Jonjo Shelvey,Newcastle Utd,37,2018,26,Newcastle Utd,Premier League,1,948
Jonjo Shelvey,Newcastle Utd,37,2019,27,Newcastle Utd,Premier League,1,2119
Jonjo Shelvey,Newcastle Utd,37,2020,28,Newcastle Utd,Premier League,1,2617
Jonjo Shelvey,Newcastle Utd,37,2021,29,Newcastle Utd,Premier League,1,1983
Jonjo Shelvey,Newcastle Utd,37,2022,30,Newcastle Utd,Premier League,1,37
Javier Manquillo,Newcastle Utd,11,2012,18,Atlético Madrid,La Liga,1,198
Javier Manquillo,Newcastle Utd,11,2013,19,Atlético Madrid,La Liga,1,270
Javier Manquillo,Newcastle Utd,11,2014,20,Liverpool,Premier League,1,759
Javier Manquillo,Newcastle Utd,11,2015,21,Marseille,Ligue 1,1,2669
Javier Manquillo,Newcastle Utd,11,2016,22,Sunderland,Premier League,1,1430
Javier Manquillo,Newcastle Utd,11,2017,23,Newcastle Utd,Premier League,1,1758
Javier Manquillo,Newcastle Utd,11,2018,24,Newcastle Utd,Premier League,1,1101
Javier Manquillo,Newcastle Utd,11,2019,25,Newcastle Utd,Premier League,1,1599
Javier Manquillo,Newcastle Utd,11,2020,26,Newcastle Utd,Premier League,1,825
Javier Manquillo,Newcastle Utd,11,2021,27,Newcastle Utd,Premier League,1,1257
Javier Manquillo,Newcastle Utd,11,2022,28,Newcastle Utd,Premier League,1,11
Jamal Lewis,Newcastle Utd,8,2017,19,Norwich City,Championship,2,1794
Jamal Lewis,Newcastle Utd,8,2018,20,Norwich City,Championship,2,3707
Jamal Lewis,Newcastle Utd,8,2019,21,Norwich City,Premier League,1,2304
Jamal Lewis,Newcastle Utd,8,2020,22,Newcastle Utd,Premier League,1,1837
Jamal Lewis,Newcastle Utd,8,2021,23,Newcastle Utd,Premier League,1,262
Jamal Lewis,Newcastle Utd,8,2022,24,Newcastle Utd,Premier League,1,8
Matt Ritchie,Newcastle Utd,4,2008,18,Dag & Red,League Two,4,3089
Matt Ritchie,Newcastle Utd,4,2009,19,Notts County,League Two,4,1067
Matt Ritchie,Newcastle Utd,4,2009,19,Swindon Town,League One,3,111
Matt Ritchie,Newcastle Utd,4,2009,19,Portsmouth,Premier League,1,81
Matt Ritchie,Newcastle Utd,4,2010,20,Portsmouth,Championship,2,217
Matt Ritchie,Newcastle Utd,4,2010,20,Swindon Town,League One,3,3043
Matt Ritchie,Newcastle Utd,4,2011,21,Swindon Town,League Two,4,3516
Matt Ritchie,Newcastle Utd,4,2012,22,Swindon Town,League One,3,2288
Matt Ritchie,Newcastle Utd,4,2012,22,Bournemouth,League One,3,1349
Matt Ritchie,Newcastle Utd,4,2013,23,Bournemouth,Championship,2,2399
Matt Ritchie,Newcastle Utd,4,2014,24,Bournemouth,Championship,2,3708
Matt Ritchie,Newcastle Utd,4,2015,25,Bournemouth,Premier League,1,2973
Matt Ritchie,Newcastle Utd,4,2016,26,Newcastle Utd,Championship,2,3536
Matt Ritchie,Newcastle Utd,4,2017,27,Newcastle Utd,Premier League,1,2804
Matt Ritchie,Newcastle Utd,4,2018,28,Newcastle Utd,Premier League,1,2928
Matt Ritchie,Newcastle Utd,4,2019,29,Newcastle Utd,Premier League,1,1315
Matt Ritchie,Newcastle Utd,4,2020,30,Newcastle Utd,Premier League,1,1350
Matt Ritchie,Newcastle Utd,4,2021,31,Newcastle Utd,Premier League,1,1337
Matt Ritchie,Newcastle Utd,4,2022,32,Newcastle Utd,Premier League,1,4
Emil Krafth,Newcastle Utd,1,2011,16,Öster,Superettan,2,2102
Emil Krafth,Newcastle Utd,1,2012,17,Helsingborg,Allsvenskan,1,565
Emil Krafth,Newcastle Utd,1,2013,18,Helsingborg,Allsvenskan,1,2372
Emil Krafth,Newcastle Utd,1,2014,19,Helsingborg,Allsvenskan,1,2426
Emil Krafth,Newcastle Utd,1,2015,20,Helsingborg,Allsvenskan,1,1070
Emil Krafth,Newcastle Utd,1,2015,20,Bologna,Serie A,1,146
Emil Krafth,Newcastle Utd,1,2016,21,Bologna,Serie A,1,1656
Emil Krafth,Newcastle Utd,1,2017,22,Bologna,Serie A,1,946
Emil Krafth,Newcastle Utd,1,2018,23,Amiens,Ligue 1,1,2974
Emil Krafth,Newcastle Utd,1,2019,24,Newcastle Utd,Premier League,1,1020
Emil Krafth,Newcastle Utd,1,2020,25,Newcastle Utd,Premier League,1,1288
Emil Krafth,Newcastle Utd,1,2021,26,Newcastle Utd,Premier League,1,1634
Emil Krafth,Newcastle Utd,1,2022,27,Newcastle Utd,Premier League,1,1
Karl Darlow,Newcastle Utd,0,2010,19,Nott'ham Forest,Championship,2,17
Karl Darlow,Newcastle Utd,0,2011,20,Newport County,Conf Premier,5,720
Karl Darlow,Newcastle Utd,0,2012,21,Walsall,League One,3,810
Karl Darlow,Newcastle Utd,0,2012,21,Nott'ham Forest,Championship,2,1800
Karl Darlow,Newcastle Utd,0,2013,22,Nott'ham Forest,Championship,2,3870
Karl Darlow,Newcastle Utd,0,2014,23,Nott'ham Forest,Championship,2,3780
Karl Darlow,Newcastle Utd,0,2015,24,Newcastle Utd,Premier League,1,810
Karl Darlow,Newcastle Utd,0,2016,25,Newcastle Utd,Championship,2,3060
Karl Darlow,Newcastle Utd,0,2017,26,Newcastle Utd,Premier League,1,900
Karl Darlow,Newcastle Utd,0,2018,27,Newcastle Utd,Premier League,1,0
Karl Darlow,Newcastle Utd,0,2019,28,Newcastle Utd,Premier League,1,0
Karl Darlow,Newcastle Utd,0,2020,29,Newcastle Utd,Premier League,1,2250
Karl Darlow,Newcastle Utd,0,2021,30,Newcastle Utd,Premier League,1,720
Karl Darlow,Newcastle Utd,0,2022,31,Newcastle Utd,Premier League,1,0
Martin Dúbravka,Newcastle Utd,0,2013,24,Esbjerg,Superliga,1,1350
Martin Dúbravka,Newcastle Utd,0,2014,25,Esbjerg,Superliga,1,2970
Martin Dúbravka,Newcastle Utd,0,2015,26,Esbjerg,Superliga,1,1620
Martin Dúbravka,Newcastle Utd,0,2016,27,Slovan Liberec,First League,1,2520
Martin Dúbravka,Newcastle Utd,0,2017,28,Sparta Prague,First League,1,990
Martin Dúbravka,Newcastle Utd,0,2017,28,Newcastle Utd,Premier League,1,1080
Martin Dúbravka,Newcastle Utd,0,2018,29,Newcastle Utd,Premier League,1,3420
Martin Dúbravka,Newcastle Utd,0,2019,30,Newcastle Utd,Premier League,1,3420
Martin Dúbravka,Newcastle Utd,0,2020,31,Newcastle Utd,Premier League,1,1170
Martin Dúbravka,Newcastle Utd,0,2021,32,Newcastle Utd,Premier League,1,2340
Martin Dúbravka,Newcastle Utd,0,2022,33,Newcastle Utd,Premier League,1,0
Martin Dúbravka,Newcastle Utd,0,2022,33,Manchester Utd,Premier League,1,0
Paul Dummett,Newcastle Utd,0,2011,19,Gateshead,Conf Premier,5,900
Paul Dummett,Newcastle Utd,0,2012,20,St Mirren,Premier League,1,2616
Paul Dummett,Newcastle Utd,0,2013,21,Newcastle Utd,Premier League,1,1144
Paul Dummett,Newcastle Utd,0,2014,22,Newcastle Utd,Premier League,1,2107
Paul Dummett,Newcastle Utd,0,2015,23,Newcastle Utd,Premier League,1,1892
Paul Dummett,Newcastle Utd,0,2016,24,Newcastle Utd,Championship,2,3924
Paul Dummett,Newcastle Utd,0,2017,25,Newcastle Utd,Premier League,1,1602
Paul Dummett,Newcastle Utd,0,2018,26,Newcastle Utd,Premier League,1,1990
Paul Dummett,Newcastle Utd,0,2019,27,Newcastle Utd,Premier League,1,1228
Paul Dummett,Newcastle Utd,0,2020,28,Newcastle Utd,Premier League,1,1255
Paul Dummett,Newcastle Utd,0,2021,29,Newcastle Utd,Premier League,1,198
Paul Dummett,Newcastle Utd,0,2022,30,Newcastle Utd,Premier League,1,0
Loris Karius,Newcastle Utd,0,2012,19,Mainz 05,Bundesliga,1,41
Loris Karius,Newcastle Utd,0,2013,20,Mainz 05,Bundesliga,1,2070
Loris Karius,Newcastle Utd,0,2014,21,Mainz 05,Bundesliga,1,2912
Loris Karius,Newcastle Utd,0,2015,22,Mainz 05,Bundesliga,1,3060
Loris Karius,Newcastle Utd,0,2016,23,Liverpool,Premier League,1,900
Loris Karius,Newcastle Utd,0,2017,24,Liverpool,Premier League,1,1710
Loris Karius,Newcastle Utd,0,2018,25,Liverpool,Premier League,1,0
Loris Karius,Newcastle Utd,0,2018,25,Beşiktaş,Süper Lig,1,2700
Loris Karius,Newcastle Utd,0,2019,26,Beşiktaş,Süper Lig,1,2250
Loris Karius,Newcastle Utd,0,2020,27,Union Berlin,Bundesliga,1,292
Loris Karius,Newcastle Utd,0,2022,29,Newcastle Utd,Premier League,1,0
Dean Henderson,Nott'ham Forest,1530,2016,19,Grimsby Town,League Two,4,630
Dean Henderson,Nott'ham Forest,1530,2017,20,Shrewsbury,League One,3,3420
Dean Henderson,Nott'ham Forest,1530,2018,21,Sheffield Utd,Championship,2,4140
Dean Henderson,Nott'ham Forest,1530,2019,22,Sheffield Utd,Premier League,1,3240
Dean Henderson,Nott'ham Forest,1530,2020,23,Manchester Utd,Premier League,1,1125
Dean Henderson,Nott'ham Forest,1530,2021,24,Manchester Utd,Premier League,1,0
Dean Henderson,Nott'ham Forest,1530,2022,25,Nott'ham Forest,Premier League,1,1530
Brennan Johnson,Nott'ham Forest,1441,2019,18,Nott'ham Forest,Championship,2,110
Brennan Johnson,Nott'ham Forest,1441,2020,19,Lincoln City,League One,3,3307
Brennan Johnson,Nott'ham Forest,1441,2020,19,Nott'ham Forest,Championship,2,0
Brennan Johnson,Nott'ham Forest,1441,2021,20,Nott'ham Forest,Championship,2,3898
Brennan Johnson,Nott'ham Forest,1441,2022,21,Nott'ham Forest,Premier League,1,1441
Ryan Yates,Nott'ham Forest,1303,2016,18,Barrow,National League,5,1396
Ryan Yates,Nott'ham Forest,1303,2016,18,Shrewsbury,League One,3,749
Ryan Yates,Nott'ham Forest,1303,2017,19,Scunthorpe Utd,League One,3,1278
Ryan Yates,Nott'ham Forest,1303,2017,19,Notts County,League Two,4,2227
Ryan Yates,Nott'ham Forest,1303,2018,20,Nott'ham Forest,Championship,2,1226
Ryan Yates,Nott'ham Forest,1303,2019,21,Nott'ham Forest,Championship,2,1503
Ryan Yates,Nott'ham Forest,1303,2020,22,Nott'ham Forest,Championship,2,2717
Ryan Yates,Nott'ham Forest,1303,2021,23,Nott'ham Forest,Championship,2,3674
Ryan Yates,Nott'ham Forest,1303,2022,24,Nott'ham Forest,Premier League,1,1303
Scott McKenna,Nott'ham Forest,1260,2014,17,Aberdeen,Premiership,1,0
Scott McKenna,Nott'ham Forest,1260,2015,18,Aberdeen,Premiership,1,143
Scott McKenna,Nott'ham Forest,1260,2015,18,Alloa Athletic,Championship,2,360
Scott McKenna,Nott'ham Forest,1260,2016,19,Ayr United,Championship,2,990
Scott McKenna,Nott'ham Forest,1260,2017,20,Aberdeen,Premiership,1,2675
Scott McKenna,Nott'ham Forest,1260,2018,21,Aberdeen,Premiership,1,2591
Scott McKenna,Nott'ham Forest,1260,2019,22,Aberdeen,Premiership,1,2096
Scott McKenna,Nott'ham Forest,1260,2020,23,Aberdeen,Premiership,1,315
Scott McKenna,Nott'ham Forest,1260,2020,23,Nott'ham Forest,Championship,2,2115
Scott McKenna,Nott'ham Forest,1260,2021,24,Nott'ham Forest,Championship,2,3985
Scott McKenna,Nott'ham Forest,1260,2022,25,Nott'ham Forest,Premier League,1,1260
Morgan Gibbs-White,Nott'ham Forest,1196,2016,16,Wolves,Championship,2,200
Morgan Gibbs-White,Nott'ham Forest,1196,2017,17,Wolves,Championship,2,251
Morgan Gibbs-White,Nott'ham Forest,1196,2018,18,Wolves,Premier League,1,663
Morgan Gibbs-White,Nott'ham Forest,1196,2019,19,Wolves,Premier League,1,129
Morgan Gibbs-White,Nott'ham Forest,1196,2020,20,Swansea City,Championship,2,318
Morgan Gibbs-White,Nott'ham Forest,1196,2020,20,Wolves,Premier League,1,414
Morgan Gibbs-White,Nott'ham Forest,1196,2021,21,Sheffield Utd,Championship,2,2865
Morgan Gibbs-White,Nott'ham Forest,1196,2021,21,Wolves,Premier League,1,9
Morgan Gibbs-White,Nott'ham Forest,1196,2022,22,Wolves,Premier League,1,180
Morgan Gibbs-White,Nott'ham Forest,1196,2022,22,Nott'ham Forest,Premier League,1,1196
Neco Williams,Nott'ham Forest,1105,2019,18,Liverpool,Premier League,1,230
Neco Williams,Nott'ham Forest,1105,2020,19,Liverpool,Premier League,1,249
Neco Williams,Nott'ham Forest,1105,2021,20,Liverpool,Premier League,1,8
Neco Williams,Nott'ham Forest,1105,2021,20,Fulham,Championship,2,1192
Neco Williams,Nott'ham Forest,1105,2022,21,Nott'ham Forest,Premier League,1,1105
Remo Freuler,Nott'ham Forest,1101,2010,18,Grasshopper,Swiss Super League,1,287
Remo Freuler,Nott'ham Forest,1101,2011,19,Grasshopper,Swiss Super League,1,304
Remo Freuler,Nott'ham Forest,1101,2013,21,Luzern,Swiss Super League,1,916
Remo Freuler,Nott'ham Forest,1101,2014,22,Luzern,Swiss Super League,1,2955
Remo Freuler,Nott'ham Forest,1101,2015,23,Luzern,Swiss Super League,1,1620
Remo Freuler,Nott'ham Forest,1101,2015,23,Atalanta,Serie A,1,449
Remo Freuler,Nott'ham Forest,1101,2016,24,Atalanta,Serie A,1,2611
Remo Freuler,Nott'ham Forest,1101,2017,25,Atalanta,Serie A,1,3006
Remo Freuler,Nott'ham Forest,1101,2018,26,Atalanta,Serie A,1,3022
Remo Freuler,Nott'ham Forest,1101,2019,27,Atalanta,Serie A,1,2337
Remo Freuler,Nott'ham Forest,1101,2020,28,Atalanta,Serie A,1,2712
Remo Freuler,Nott'ham Forest,1101,2021,29,Atalanta,Serie A,1,2369
Remo Freuler,Nott'ham Forest,1101,2022,30,Nott'ham Forest,Premier League,1,1101
Steve Cook,Nott'ham Forest,957,2008,17,Brighton,League One,3,53
Steve Cook,Nott'ham Forest,957,2010,19,Mansfield Town,Conf Premier,5,675
Steve Cook,Nott'ham Forest,957,2010,19,Eastbourne,Conf Premier,5,624
Steve Cook,Nott'ham Forest,957,2011,20,Brighton,Championship,2,90
Steve Cook,Nott'ham Forest,957,2011,20,Bournemouth,League One,3,2340
Steve Cook,Nott'ham Forest,957,2012,21,Bournemouth,League One,3,2850
Steve Cook,Nott'ham Forest,957,2013,22,Bournemouth,Championship,2,3420
Steve Cook,Nott'ham Forest,957,2014,23,Bournemouth,Championship,2,4101
Steve Cook,Nott'ham Forest,957,2015,24,Bournemouth,Premier League,1,3195
Steve Cook,Nott'ham Forest,957,2016,25,Bournemouth,Premier League,1,3420
Steve Cook,Nott'ham Forest,957,2017,26,Bournemouth,Premier League,1,2767
Steve Cook,Nott'ham Forest,957,2018,27,Bournemouth,Premier League,1,2786
Steve Cook,Nott'ham Forest,957,2019,28,Bournemouth,Premier League,1,2428
Steve Cook,Nott'ham Forest,957,2020,29,Bournemouth,Championship,2,3650
Steve Cook,Nott'ham Forest,957,2021,30,Bournemouth,Championship,2,245
Steve Cook,Nott'ham Forest,957,2021,30,Nott'ham Forest,Championship,2,1158
Steve Cook,Nott'ham Forest,957,2022,31,Nott'ham Forest,Premier League,1,957
Jesse Lingard,Nott'ham Forest,861,2012,19,Leicester City,Championship,2,81
Jesse Lingard,Nott'ham Forest,861,2013,20,Brighton,Championship,2,1216
Jesse Lingard,Nott'ham Forest,861,2013,20,Birmingham City,Championship,2,1081
Jesse Lingard,Nott'ham Forest,861,2014,21,Derby County,Championship,2,662
Jesse Lingard,Nott'ham Forest,861,2014,21,Manchester Utd,Premier League,1,23
Jesse Lingard,Nott'ham Forest,861,2015,22,Manchester Utd,Premier League,1,1632
Jesse Lingard,Nott'ham Forest,861,2016,23,Manchester Utd,Premier League,1,1360
Jesse Lingard,Nott'ham Forest,861,2017,24,Manchester Utd,Premier League,1,1817
Jesse Lingard,Nott'ham Forest,861,2018,25,Manchester Utd,Premier League,1,1663
Jesse Lingard,Nott'ham Forest,861,2019,26,Manchester Utd,Premier League,1,935
Jesse Lingard,Nott'ham Forest,861,2020,27,West Ham,Premier League,1,1421
Jesse Lingard,Nott'ham Forest,861,2020,27,Manchester Utd,Premier League,1,0
Jesse Lingard,Nott'ham Forest,861,2021,28,Manchester Utd,Premier League,1,367
Jesse Lingard,Nott'ham Forest,861,2022,29,Nott'ham Forest,Premier League,1,861
Joe Worrall,Nott'ham Forest,987,2015,18,Dag & Red,League Two,4,1260
Joe Worrall,Nott'ham Forest,987,2015,18,Nott'ham Forest,Championship,2,0
Joe Worrall,Nott'ham Forest,987,2016,19,Nott'ham Forest,Championship,2,1880
Joe Worrall,Nott'ham Forest,987,2017,20,Nott'ham Forest,Championship,2,2618
Joe Worrall,Nott'ham Forest,987,2018,21,Rangers,Premiership,1,1842
Joe Worrall,Nott'ham Forest,987,2019,22,Nott'ham Forest,Championship,2,4140
Joe Worrall,Nott'ham Forest,987,2020,23,Nott'ham Forest,Championship,2,2790
Joe Worrall,Nott'ham Forest,987,2021,24,Nott'ham Forest,Championship,2,3510
Joe Worrall,Nott'ham Forest,987,2022,25,Nott'ham Forest,Premier League,1,987
Serge Aurier,Nott'ham Forest,783,2009,16,Lens,Ligue 1,1,450
Serge Aurier,Nott'ham Forest,783,2010,17,Lens,Ligue 1,1,2011
Serge Aurier,Nott'ham Forest,783,2011,18,Lens,Ligue 2,2,1139
Serge Aurier,Nott'ham Forest,783,2011,18,Toulouse,Ligue 1,1,780
Serge Aurier,Nott'ham Forest,783,2012,19,Toulouse,Ligue 1,1,2497
Serge Aurier,Nott'ham Forest,783,2013,20,Toulouse,Ligue 1,1,3044
Serge Aurier,Nott'ham Forest,783,2014,21,Paris S-G,Ligue 1,1,1136
Serge Aurier,Nott'ham Forest,783,2015,22,Paris S-G,Ligue 1,1,1886
Serge Aurier,Nott'ham Forest,783,2016,23,Paris S-G,Ligue 1,1,1829
Serge Aurier,Nott'ham Forest,783,2017,24,Tottenham,Premier League,1,1429
Serge Aurier,Nott'ham Forest,783,2018,25,Tottenham,Premier League,1,564
Serge Aurier,Nott'ham Forest,783,2019,26,Tottenham,Premier League,1,2700
Serge Aurier,Nott'ham Forest,783,2020,27,Tottenham,Premier League,1,1605
Serge Aurier,Nott'ham Forest,783,2021,28,Villarreal,La Liga,1,1010
Serge Aurier,Nott'ham Forest,783,2022,29,Nott'ham Forest,Premier League,1,783
Renan Lodi,Nott'ham Forest,739,2016,17,Atl Paranaense,Série A,1,237
Renan Lodi,Nott'ham Forest,739,2017,18,Atl Paranaense,Série A,1,0
Renan Lodi,Nott'ham Forest,739,2018,19,Atl Paranaense,Série A,1,1848
Renan Lodi,Nott'ham Forest,739,2019,20,Atl Paranaense,Série A,1,261
Renan Lodi,Nott'ham Forest,739,2019,21,Atlético Madrid,La Liga,1,2396
Renan Lodi,Nott'ham Forest,739,2020,22,Atlético Madrid,La Liga,1,1129
Renan Lodi,Nott'ham Forest,739,2021,23,Atlético Madrid,La Liga,1,1181
Renan Lodi,Nott'ham Forest,739,2022,24,Atlético Madrid,La Liga,1,0
Renan Lodi,Nott'ham Forest,739,2022,24,Nott'ham Forest,Premier League,1,739
Taiwo Awoniyi,Nott'ham Forest,730,2015,17,FSV Frankfurt,2. Bundesliga,2,898
Taiwo Awoniyi,Nott'ham Forest,730,2016,18,NEC Nijmegen,Eredivisie,1,961
Taiwo Awoniyi,Nott'ham Forest,730,2017,19,Excel Mouscron,First Division A,1,2356
Taiwo Awoniyi,Nott'ham Forest,730,2018,20,Excel Mouscron,First Division A,1,709
Taiwo Awoniyi,Nott'ham Forest,730,2018,20,Gent,First Division A,1,565
Taiwo Awoniyi,Nott'ham Forest,730,2019,21,Mainz 05,Bundesliga,1,483
Taiwo Awoniyi,Nott'ham Forest,730,2020,22,Union Berlin,Bundesliga,1,1359
Taiwo Awoniyi,Nott'ham Forest,730,2021,23,Union Berlin,Bundesliga,1,2174
Taiwo Awoniyi,Nott'ham Forest,730,2022,24,Nott'ham Forest,Premier League,1,730
Cheikhou Kouyaté,Nott'ham Forest,704,2007,17,Brussels,First Division,1,900
Cheikhou Kouyaté,Nott'ham Forest,704,2008,18,Kortrijk,First Division,1,1631
Cheikhou Kouyaté,Nott'ham Forest,704,2009,19,Anderlecht,Pro League,1,1474
Cheikhou Kouyaté,Nott'ham Forest,704,2010,20,Anderlecht,Pro League,1,1803
Cheikhou Kouyaté,Nott'ham Forest,704,2011,21,Anderlecht,Pro League,1,3295
Cheikhou Kouyaté,Nott'ham Forest,704,2012,22,Anderlecht,Pro League,1,2928
Cheikhou Kouyaté,Nott'ham Forest,704,2013,23,Anderlecht,Pro League,1,3309
Cheikhou Kouyaté,Nott'ham Forest,704,2014,24,West Ham,Premier League,1,2657
Cheikhou Kouyaté,Nott'ham Forest,704,2015,25,West Ham,Premier League,1,3007
Cheikhou Kouyaté,Nott'ham Forest,704,2016,26,West Ham,Premier League,1,2722
Cheikhou Kouyaté,Nott'ham Forest,704,2017,27,West Ham,Premier League,1,2799
Cheikhou Kouyaté,Nott'ham Forest,704,2018,28,Crystal Palace,Premier League,1,1899
Cheikhou Kouyaté,Nott'ham Forest,704,2019,29,Crystal Palace,Premier League,1,2528
Cheikhou Kouyaté,Nott'ham Forest,704,2020,30,Crystal Palace,Premier League,1,3121
Cheikhou Kouyaté,Nott'ham Forest,704,2021,31,Crystal Palace,Premier League,1,1974
Cheikhou Kouyaté,Nott'ham Forest,704,2022,32,Nott'ham Forest,Premier League,1,704
Harry Toffolo,Nott'ham Forest,613,2014,18,Swindon Town,League One,3,1948
Harry Toffolo,Nott'ham Forest,613,2015,19,Rotherham Utd,Championship,2,550
Harry Toffolo,Nott'ham Forest,613,2015,19,P'borough Utd,League One,3,482
