player_name,team_name,current_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes
Ashley Young,Manchester Utd,954,2010,25,Aston Villa,Premier League,1,3050
Ashley Young,Manchester Utd,954,2011,26,Manchester Utd,Premier League,1,1565
Ashley Young,Manchester Utd,954,2012,27,Manchester Utd,Premier League,1,1368
Ashley Young,Manchester Utd,954,2013,28,Manchester Utd,Premier League,1,1029
Ashley Young,Manchester Utd,954,2014,29,Manchester Utd,Premier League,1,2065
Ashley Young,Manchester Utd,954,2015,30,Manchester Utd,Premier League,1,1065
Ashley Young,Manchester Utd,954,2016,31,Manchester Utd,Premier League,1,758
Ashley Young,Manchester Utd,954,2017,32,Manchester Utd,Premier League,1,2442
Ashley Young,Manchester Utd,954,2018,33,Manchester Utd,Premier League,1,2569
Ashley Young,Manchester Utd,954,2019,34,Manchester Utd,Premier League,1,955
Ashley Young,Manchester Utd,954,2019,34,Inter,Serie A,1,1185
Ashley Young,Manchester Utd,954,2020,35,Inter,Serie A,1,1425
Ashley Young,Manchester Utd,954,2021,36,Aston Villa,Premier League,1,1250
Ashley Young,Manchester Utd,954,2022,37,Aston Villa,Premier League,1,954
Paul Pogba,Manchester Utd,1349,2011,18,Manchester Utd,Premier League,1,71
Paul Pogba,Manchester Utd,1349,2012,19,Juventus,Serie A,1,1741
Paul Pogba,Manchester Utd,1349,2013,20,Juventus,Serie A,1,3066
Paul Pogba,Manchester Utd,1349,2014,21,Juventus,Serie A,1,2108
Paul Pogba,Manchester Utd,1349,2015,22,Juventus,Serie A,1,3019
Paul Pogba,Manchester Utd,1349,2016,23,Manchester Utd,Premier League,1,2608
Paul Pogba,Manchester Utd,1349,2017,24,Manchester Utd,Premier League,1,2148
Paul Pogba,Manchester Utd,1349,2018,25,Manchester Utd,Premier League,1,3006
Paul Pogba,Manchester Utd,1349,2019,26,Manchester Utd,Premier League,1,1204
Paul Pogba,Manchester Utd,1349,2020,27,Manchester Utd,Premier League,1,1897
Paul Pogba,Manchester Utd,1349,2021,28,Manchester Utd,Premier League,1,1349
Phil Jones,Manchester Utd,225,2009,17,Blackburn,Premier League,1,664
Phil Jones,Manchester Utd,225,2010,18,Blackburn,Premier League,1,2175
Phil Jones,Manchester Utd,225,2011,19,Manchester Utd,Premier League,1,2125
Phil Jones,Manchester Utd,225,2012,20,Manchester Utd,Premier League,1,1209
Phil Jones,Manchester Utd,225,2013,21,Manchester Utd,Premier League,1,2172
Phil Jones,Manchester Utd,225,2014,22,Manchester Utd,Premier League,1,1876
Phil Jones,Manchester Utd,225,2015,23,Manchester Utd,Premier League,1,530
Phil Jones,Manchester Utd,225,2016,24,Manchester Utd,Premier League,1,1584
Phil Jones,Manchester Utd,225,2017,25,Manchester Utd,Premier League,1,1973
Phil Jones,Manchester Utd,225,2018,26,Manchester Utd,Premier League,1,1263
Phil Jones,Manchester Utd,225,2019,27,Manchester Utd,Premier League,1,135
Phil Jones,Manchester Utd,225,2021,29,Manchester Utd,Premier League,1,163
Juan Mata,Manchester Utd,160,2006,18,Real Madrid B,Segunda División,2,2783
Juan Mata,Manchester Utd,160,2007,19,Valencia,La Liga,1,1338
Juan Mata,Manchester Utd,160,2008,20,Valencia,La Liga,1,3022
Juan Mata,Manchester Utd,160,2009,21,Valencia,La Liga,1,2570
Juan Mata,Manchester Utd,160,2010,22,Valencia,La Liga,1,2567
Juan Mata,Manchester Utd,160,2011,23,Chelsea,Premier League,1,2515
Juan Mata,Manchester Utd,160,2012,24,Chelsea,Premier League,1,2727
Juan Mata,Manchester Utd,160,2013,25,Chelsea,Premier League,1,826
Juan Mata,Manchester Utd,160,2013,25,Manchester Utd,Premier League,1,1225
Juan Mata,Manchester Utd,160,2014,26,Manchester Utd,Premier League,1,2303
Juan Mata,Manchester Utd,160,2015,27,Manchester Utd,Premier League,1,2889
Juan Mata,Manchester Utd,160,2016,28,Manchester Utd,Premier League,1,1614
Juan Mata,Manchester Utd,160,2017,29,Manchester Utd,Premier League,1,1922
Juan Mata,Manchester Utd,160,2018,30,Manchester Utd,Premier League,1,1289
Juan Mata,Manchester Utd,160,2019,31,Manchester Utd,Premier League,1,758
Juan Mata,Manchester Utd,160,2020,32,Manchester Utd,Premier League,1,509
Juan Mata,Manchester Utd,160,2021,33,Manchester Utd,Premier League,1,235
Juan Mata,Manchester Utd,160,2022,34,Galatasaray,Süper Lig,1,160
Jesse Lingard,Manchester Utd,861,2012,19,Leicester City,Championship,2,81
Jesse Lingard,Manchester Utd,861,2013,20,Brighton,Championship,2,1216
Jesse Lingard,Manchester Utd,861,2013,20,Birmingham City,Championship,2,1081
Jesse Lingard,Manchester Utd,861,2014,21,Derby County,Championship,2,662
Jesse Lingard,Manchester Utd,861,2014,21,Manchester Utd,Premier League,1,23
Jesse Lingard,Manchester Utd,861,2015,22,Manchester Utd,Premier League,1,1632
Jesse Lingard,Manchester Utd,861,2016,23,Manchester Utd,Premier League,1,1360
Jesse Lingard,Manchester Utd,861,2017,24,Manchester Utd,Premier League,1,1817
Jesse Lingard,Manchester Utd,861,2018,25,Manchester Utd,Premier League,1,1663
Jesse Lingard,Manchester Utd,861,2019,26,Manchester Utd,Premier League,1,935
Jesse Lingard,Manchester Utd,861,2020,27,West Ham,Premier League,1,1421
Jesse Lingard,Manchester Utd,861,2020,27,Manchester Utd,Premier League,1,0
Jesse Lingard,Manchester Utd,861,2021,28,Manchester Utd,Premier League,1,367
Jesse Lingard,Manchester Utd,861,2022,29,Nott'ham Forest,Premier League,1,861
Anthony Martial,Manchester Utd,413,2012,16,Lyon,Ligue 1,1,50
Anthony Martial,Manchester Utd,413,2013,17,Monaco,Ligue 1,1,563
Anthony Martial,Manchester Utd,413,2014,18,Monaco,Ligue 1,1,1820
Anthony Martial,Manchester Utd,413,2015,19,Monaco,Ligue 1,1,203
Anthony Martial,Manchester Utd,413,2015,19,Manchester Utd,Premier League,1,2632
Anthony Martial,Manchester Utd,413,2016,20,Manchester Utd,Premier League,1,1554
Anthony Martial,Manchester Utd,413,2017,21,Manchester Utd,Premier League,1,1582
Anthony Martial,Manchester Utd,413,2018,22,Manchester Utd,Premier League,1,1621
Anthony Martial,Manchester Utd,413,2019,23,Manchester Utd,Premier League,1,2624
Anthony Martial,Manchester Utd,413,2020,24,Manchester Utd,Premier League,1,1480
Anthony Martial,Manchester Utd,413,2021,25,Sevilla,La Liga,1,490
Anthony Martial,Manchester Utd,413,2021,25,Manchester Utd,Premier League,1,212
Anthony Martial,Manchester Utd,413,2022,26,Manchester Utd,Premier League,1,413
Marcus Rashford,Manchester Utd,1346,2015,17,Manchester Utd,Premier League,1,855
Marcus Rashford,Manchester Utd,1346,2016,18,Manchester Utd,Premier League,1,1710
Marcus Rashford,Manchester Utd,1346,2017,19,Manchester Utd,Premier League,1,1813
Marcus Rashford,Manchester Utd,1346,2018,20,Manchester Utd,Premier League,1,2334
Marcus Rashford,Manchester Utd,1346,2019,21,Manchester Utd,Premier League,1,2643
Marcus Rashford,Manchester Utd,1346,2020,22,Manchester Utd,Premier League,1,2920
Marcus Rashford,Manchester Utd,1346,2021,23,Manchester Utd,Premier League,1,1235
Marcus Rashford,Manchester Utd,1346,2022,24,Manchester Utd,Premier League,1,1346
Victor Lindelöf,Manchester Utd,439,2011,16,Västerås,Superettan,2,2267
Victor Lindelöf,Manchester Utd,439,2013,19,Benfica,Primeira Liga,1,26
Victor Lindelöf,Manchester Utd,439,2015,21,Benfica,Primeira Liga,1,1292
Victor Lindelöf,Manchester Utd,439,2016,22,Benfica,Primeira Liga,1,2880
Victor Lindelöf,Manchester Utd,439,2017,23,Manchester Utd,Premier League,1,1285
Victor Lindelöf,Manchester Utd,439,2018,24,Manchester Utd,Premier League,1,2601
Victor Lindelöf,Manchester Utd,439,2019,25,Manchester Utd,Premier League,1,3092
Victor Lindelöf,Manchester Utd,439,2020,26,Manchester Utd,Premier League,1,2585
Victor Lindelöf,Manchester Utd,439,2021,27,Manchester Utd,Premier League,1,2355
Victor Lindelöf,Manchester Utd,439,2022,28,Manchester Utd,Premier League,1,439
Ander Herrera,Manchester Utd,238,2008,18,Zaragoza,Segunda División,2,927
Ander Herrera,Manchester Utd,238,2009,19,Zaragoza,La Liga,1,2225
Ander Herrera,Manchester Utd,238,2010,20,Zaragoza,La Liga,1,2604
Ander Herrera,Manchester Utd,238,2011,21,Athletic Club,La Liga,1,2136
Ander Herrera,Manchester Utd,238,2012,22,Athletic Club,La Liga,1,2417
Ander Herrera,Manchester Utd,238,2013,23,Athletic Club,La Liga,1,2547
Ander Herrera,Manchester Utd,238,2014,24,Manchester Utd,Premier League,1,1870
Ander Herrera,Manchester Utd,238,2015,25,Manchester Utd,Premier League,1,1532
Ander Herrera,Manchester Utd,238,2016,26,Manchester Utd,Premier League,1,2464
Ander Herrera,Manchester Utd,238,2017,27,Manchester Utd,Premier League,1,1268
Ander Herrera,Manchester Utd,238,2018,28,Manchester Utd,Premier League,1,1403
Ander Herrera,Manchester Utd,238,2019,29,Paris S-G,Ligue 1,1,547
Ander Herrera,Manchester Utd,238,2020,30,Paris S-G,Ligue 1,1,1851
Ander Herrera,Manchester Utd,238,2021,31,Paris S-G,Ligue 1,1,1091
Ander Herrera,Manchester Utd,238,2022,32,Athletic Club,La Liga,1,238
Alexis Sánchez,Manchester Utd,1027,2008,19,Udinese,Serie A,1,1715
Alexis Sánchez,Manchester Utd,1027,2009,20,Udinese,Serie A,1,2292
Alexis Sánchez,Manchester Utd,1027,2010,21,Udinese,Serie A,1,2382
Alexis Sánchez,Manchester Utd,1027,2011,22,Barcelona,La Liga,1,1666
Alexis Sánchez,Manchester Utd,1027,2012,23,Barcelona,La Liga,1,1706
Alexis Sánchez,Manchester Utd,1027,2013,24,Barcelona,La Liga,1,2369
Alexis Sánchez,Manchester Utd,1027,2014,25,Arsenal,Premier League,1,2942
Alexis Sánchez,Manchester Utd,1027,2015,26,Arsenal,Premier League,1,2436
Alexis Sánchez,Manchester Utd,1027,2016,27,Arsenal,Premier League,1,3217
Alexis Sánchez,Manchester Utd,1027,2017,28,Arsenal,Premier League,1,1503
Alexis Sánchez,Manchester Utd,1027,2017,28,Manchester Utd,Premier League,1,1043
Alexis Sánchez,Manchester Utd,1027,2018,29,Manchester Utd,Premier League,1,880
Alexis Sánchez,Manchester Utd,1027,2019,30,Inter,Serie A,1,923
Alexis Sánchez,Manchester Utd,1027,2020,31,Inter,Serie A,1,1146
Alexis Sánchez,Manchester Utd,1027,2021,32,Inter,Serie A,1,881
Alexis Sánchez,Manchester Utd,1027,2022,33,Marseille,Ligue 1,1,1027
Eric Bailly,Manchester Utd,306,2014,20,Espanyol,La Liga,1,354
Eric Bailly,Manchester Utd,306,2014,20,Villarreal,La Liga,1,823
Eric Bailly,Manchester Utd,306,2015,21,Villarreal,La Liga,1,2019
Eric Bailly,Manchester Utd,306,2016,22,Manchester Utd,Premier League,1,2058
Eric Bailly,Manchester Utd,306,2017,23,Manchester Utd,Premier League,1,1001
Eric Bailly,Manchester Utd,306,2018,24,Manchester Utd,Premier League,1,638
Eric Bailly,Manchester Utd,306,2019,25,Manchester Utd,Premier League,1,150
Eric Bailly,Manchester Utd,306,2020,26,Manchester Utd,Premier League,1,916
Eric Bailly,Manchester Utd,306,2021,27,Manchester Utd,Premier League,1,217
Eric Bailly,Manchester Utd,306,2022,28,Marseille,Ligue 1,1,306
Henrikh Mkhitaryan,Manchester Utd,837,2009,20,Met Donetsk,Premier League,1,2544
Henrikh Mkhitaryan,Manchester Utd,837,2010,21,Met Donetsk,Premier League,1,720
Henrikh Mkhitaryan,Manchester Utd,837,2010,21,Shakhtar,Premier League,1,1161
Henrikh Mkhitaryan,Manchester Utd,837,2011,22,Shakhtar,Premier League,1,1985
Henrikh Mkhitaryan,Manchester Utd,837,2012,23,Shakhtar,Premier League,1,2507
Henrikh Mkhitaryan,Manchester Utd,837,2013,24,Dortmund,Bundesliga,1,2435
Henrikh Mkhitaryan,Manchester Utd,837,2014,25,Dortmund,Bundesliga,1,1921
Henrikh Mkhitaryan,Manchester Utd,837,2015,26,Dortmund,Bundesliga,1,2571
Henrikh Mkhitaryan,Manchester Utd,837,2016,27,Manchester Utd,Premier League,1,1348
Henrikh Mkhitaryan,Manchester Utd,837,2017,28,Manchester Utd,Premier League,1,922
Henrikh Mkhitaryan,Manchester Utd,837,2017,28,Arsenal,Premier League,1,794
Henrikh Mkhitaryan,Manchester Utd,837,2018,29,Arsenal,Premier League,1,1641
Henrikh Mkhitaryan,Manchester Utd,837,2019,30,Arsenal,Premier League,1,112
Henrikh Mkhitaryan,Manchester Utd,837,2019,30,Roma,Serie A,1,1530
Henrikh Mkhitaryan,Manchester Utd,837,2020,31,Roma,Serie A,1,2745
Henrikh Mkhitaryan,Manchester Utd,837,2021,32,Roma,Serie A,1,2495
Henrikh Mkhitaryan,Manchester Utd,837,2022,33,Inter,Serie A,1,837
Luke Shaw,Manchester Utd,1053,2012,17,Southampton,Premier League,1,1948
Luke Shaw,Manchester Utd,1053,2013,18,Southampton,Premier League,1,2986
Luke Shaw,Manchester Utd,1053,2014,19,Manchester Utd,Premier League,1,1121
Luke Shaw,Manchester Utd,1053,2015,20,Manchester Utd,Premier League,1,450
Luke Shaw,Manchester Utd,1053,2016,21,Manchester Utd,Premier League,1,688
Luke Shaw,Manchester Utd,1053,2017,22,Manchester Utd,Premier League,1,790
Luke Shaw,Manchester Utd,1053,2018,23,Manchester Utd,Premier League,1,2591
Luke Shaw,Manchester Utd,1053,2019,24,Manchester Utd,Premier League,1,1733
Luke Shaw,Manchester Utd,1053,2020,25,Manchester Utd,Premier League,1,2654
Luke Shaw,Manchester Utd,1053,2021,26,Manchester Utd,Premier League,1,1601
Luke Shaw,Manchester Utd,1053,2022,27,Manchester Utd,Premier League,1,1053
Marcos Rojo,Manchester Utd,898,2011,21,Spartak Moscow,Premier League,1,720
Marcos Rojo,Manchester Utd,898,2012,22,Sporting CP,Primeira Liga,1,2123
Marcos Rojo,Manchester Utd,898,2013,23,Sporting CP,Primeira Liga,1,2217
Marcos Rojo,Manchester Utd,898,2014,24,Manchester Utd,Premier League,1,1762
Marcos Rojo,Manchester Utd,898,2015,25,Manchester Utd,Premier League,1,1249
Marcos Rojo,Manchester Utd,898,2016,26,Manchester Utd,Premier League,1,1663
Marcos Rojo,Manchester Utd,898,2017,27,Manchester Utd,Premier League,1,640
Marcos Rojo,Manchester Utd,898,2018,28,Manchester Utd,Premier League,1,212
Marcos Rojo,Manchester Utd,898,2019,29,Manchester Utd,Premier League,1,122
Marcos Rojo,Manchester Utd,898,2019,29,Estudiantes,Primera Div,1,90
Marcos Rojo,Manchester Utd,898,2021,30,Boca Juniors,Primera Div,1,1299
Marcos Rojo,Manchester Utd,898,2022,31,Boca Juniors,Primera Div,1,898
Scott McTominay,Manchester Utd,640,2016,19,Manchester Utd,Premier League,1,97
Scott McTominay,Manchester Utd,640,2017,20,Manchester Utd,Premier League,1,634
Scott McTominay,Manchester Utd,640,2018,21,Manchester Utd,Premier League,1,867
Scott McTominay,Manchester Utd,640,2019,22,Manchester Utd,Premier League,1,1772
Scott McTominay,Manchester Utd,640,2020,23,Manchester Utd,Premier League,1,2129
Scott McTominay,Manchester Utd,640,2021,24,Manchester Utd,Premier League,1,2387
Scott McTominay,Manchester Utd,640,2022,25,Manchester Utd,Premier League,1,640
Marouane Fellaini,Manchester Utd,1632,2006,18,Standard Liège,First Division,1,2510
Marouane Fellaini,Manchester Utd,1632,2007,19,Standard Liège,First Division,1,2788
Marouane Fellaini,Manchester Utd,1632,2008,20,Standard Liège,First Division,1,270
Marouane Fellaini,Manchester Utd,1632,2008,20,Everton,Premier League,1,2391
Marouane Fellaini,Manchester Utd,1632,2009,21,Everton,Premier League,1,1761
Marouane Fellaini,Manchester Utd,1632,2010,22,Everton,Premier League,1,1653
Marouane Fellaini,Manchester Utd,1632,2011,23,Everton,Premier League,1,2857
Marouane Fellaini,Manchester Utd,1632,2012,24,Everton,Premier League,1,2783
Marouane Fellaini,Manchester Utd,1632,2013,25,Everton,Premier League,1,270
Marouane Fellaini,Manchester Utd,1632,2013,25,Manchester Utd,Premier League,1,1104
Marouane Fellaini,Manchester Utd,1632,2014,26,Manchester Utd,Premier League,1,1831
Marouane Fellaini,Manchester Utd,1632,2015,27,Manchester Utd,Premier League,1,1068
Marouane Fellaini,Manchester Utd,1632,2016,28,Manchester Utd,Premier League,1,1605
Marouane Fellaini,Manchester Utd,1632,2017,29,Manchester Utd,Premier League,1,683
Marouane Fellaini,Manchester Utd,1632,2018,30,Manchester Utd,Premier League,1,752
Marouane Fellaini,Manchester Utd,1632,2019,31,Shandong Lunen,Super League,1,1864
Marouane Fellaini,Manchester Utd,1632,2020,32,Shandong Lunen,Super League,1,856
Marouane Fellaini,Manchester Utd,1632,2021,33,Shandong Lunen,Super League,1,1212
Marouane Fellaini,Manchester Utd,1632,2022,34,Shandong Lunen,Super League,1,1632
Matteo Darmian,Manchester Utd,653,2006,16,Milan,Serie A,1,24
Matteo Darmian,Manchester Utd,653,2008,18,Milan,Serie A,1,41
Matteo Darmian,Manchester Utd,653,2009,19,Padova,Serie B,2,1554
Matteo Darmian,Manchester Utd,653,2010,20,Palermo,Serie A,1,608
Matteo Darmian,Manchester Utd,653,2011,21,Torino,Serie B,2,2781
Matteo Darmian,Manchester Utd,653,2012,22,Torino,Serie A,1,2689
Matteo Darmian,Manchester Utd,653,2013,23,Torino,Serie A,1,3285
Matteo Darmian,Manchester Utd,653,2014,24,Torino,Serie A,1,2568
Matteo Darmian,Manchester Utd,653,2015,25,Manchester Utd,Premier League,1,1924
Matteo Darmian,Manchester Utd,653,2016,26,Manchester Utd,Premier League,1,1333
Matteo Darmian,Manchester Utd,653,2017,27,Manchester Utd,Premier League,1,444
Matteo Darmian,Manchester Utd,653,2018,28,Manchester Utd,Premier League,1,443
Matteo Darmian,Manchester Utd,653,2019,29,Parma,Serie A,1,2685
Matteo Darmian,Manchester Utd,653,2020,30,Parma,Serie A,1,208
Matteo Darmian,Manchester Utd,653,2020,30,Inter,Serie A,1,1160
Matteo Darmian,Manchester Utd,653,2021,31,Inter,Serie A,1,1507
Matteo Darmian,Manchester Utd,653,2022,32,Inter,Serie A,1,653
Daley Blind,Manchester Utd,943,2008,18,Ajax,Eredivisie,1,135
Daley Blind,Manchester Utd,943,2009,19,Groningen,Eredivisie,1,1439
Daley Blind,Manchester Utd,943,2010,20,Ajax,Eredivisie,1,712
Daley Blind,Manchester Utd,943,2011,21,Ajax,Eredivisie,1,1519
Daley Blind,Manchester Utd,943,2012,22,Ajax,Eredivisie,1,2882
Daley Blind,Manchester Utd,943,2013,23,Jong Ajax,Eerste Divisie,2,45
Daley Blind,Manchester Utd,943,2013,23,Ajax,Eredivisie,1,2528
Daley Blind,Manchester Utd,943,2014,24,Ajax,Eredivisie,1,198
Daley Blind,Manchester Utd,943,2014,24,Manchester Utd,Premier League,1,2169
Daley Blind,Manchester Utd,943,2015,25,Manchester Utd,Premier League,1,3114
Daley Blind,Manchester Utd,943,2016,26,Manchester Utd,Premier League,1,1830
Daley Blind,Manchester Utd,943,2017,27,Manchester Utd,Premier League,1,362
Daley Blind,Manchester Utd,943,2018,28,Ajax,Eredivisie,1,2969
Daley Blind,Manchester Utd,943,2019,29,Ajax,Eredivisie,1,1744
Daley Blind,Manchester Utd,943,2020,30,Ajax,Eredivisie,1,1958
Daley Blind,Manchester Utd,943,2021,31,Ajax,Eredivisie,1,2808
Daley Blind,Manchester Utd,943,2022,32,Ajax,Eredivisie,1,943
Michael Carrick,Manchester Utd,109,1999,18,West Ham,Premier League,1,457
Michael Carrick,Manchester Utd,109,2000,19,West Ham,Premier League,1,2952
Michael Carrick,Manchester Utd,109,2001,20,West Ham,Premier League,1,2654
Michael Carrick,Manchester Utd,109,2002,21,West Ham,Premier League,1,2533
Michael Carrick,Manchester Utd,109,2003,22,West Ham,First Division,2,3074
Michael Carrick,Manchester Utd,109,2004,23,Tottenham,Premier League,1,2373
Michael Carrick,Manchester Utd,109,2005,24,Tottenham,Premier League,1,3123
Michael Carrick,Manchester Utd,109,2006,25,Manchester Utd,Premier League,1,2506
Michael Carrick,Manchester Utd,109,2007,26,Manchester Utd,Premier League,1,2203
Michael Carrick,Manchester Utd,109,2008,27,Manchester Utd,Premier League,1,2041
Michael Carrick,Manchester Utd,109,2009,28,Manchester Utd,Premier League,1,2119
Michael Carrick,Manchester Utd,109,2010,29,Manchester Utd,Premier League,1,1972
Michael Carrick,Manchester Utd,109,2011,30,Manchester Utd,Premier League,1,2501
Michael Carrick,Manchester Utd,109,2012,31,Manchester Utd,Premier League,1,3044
Michael Carrick,Manchester Utd,109,2013,32,Manchester Utd,Premier League,1,2415
Michael Carrick,Manchester Utd,109,2014,33,Manchester Utd,Premier League,1,1457
Michael Carrick,Manchester Utd,109,2015,34,Manchester Utd,Premier League,1,1972
Michael Carrick,Manchester Utd,109,2016,35,Manchester Utd,Premier League,1,1600
Michael Carrick,Manchester Utd,109,2017,36,Manchester Utd,Premier League,1,109
Zlatan Ibrahimović,Manchester Utd,1016,2001,19,Malmö,Allsvenskan,1,696
Zlatan Ibrahimović,Manchester Utd,1016,2001,19,Ajax,Eredivisie,1,1286
Zlatan Ibrahimović,Manchester Utd,1016,2002,20,Ajax,Eredivisie,1,1806
Zlatan Ibrahimović,Manchester Utd,1016,2003,21,Ajax,Eredivisie,1,1403
Zlatan Ibrahimović,Manchester Utd,1016,2004,22,Ajax,Eredivisie,1,252
Zlatan Ibrahimović,Manchester Utd,1016,2004,22,Juventus,Serie A,1,2764
Zlatan Ibrahimović,Manchester Utd,1016,2005,23,Juventus,Serie A,1,2402
Zlatan Ibrahimović,Manchester Utd,1016,2006,24,Inter,Serie A,1,2156
Zlatan Ibrahimović,Manchester Utd,1016,2007,25,Inter,Serie A,1,1964
Zlatan Ibrahimović,Manchester Utd,1016,2008,26,Inter,Serie A,1,3133
Zlatan Ibrahimović,Manchester Utd,1016,2009,27,Barcelona,La Liga,1,2040
Zlatan Ibrahimović,Manchester Utd,1016,2010,28,Milan,Serie A,1,2530
Zlatan Ibrahimović,Manchester Utd,1016,2011,29,Milan,Serie A,1,2807
Zlatan Ibrahimović,Manchester Utd,1016,2012,30,Paris S-G,Ligue 1,1,2975
Zlatan Ibrahimović,Manchester Utd,1016,2013,31,Paris S-G,Ligue 1,1,2766
Zlatan Ibrahimović,Manchester Utd,1016,2014,32,Paris S-G,Ligue 1,1,2002
Zlatan Ibrahimović,Manchester Utd,1016,2015,33,Paris S-G,Ligue 1,1,2549
Zlatan Ibrahimović,Manchester Utd,1016,2016,34,Manchester Utd,Premier League,1,2438
Zlatan Ibrahimović,Manchester Utd,1016,2017,35,Manchester Utd,Premier League,1,106
Zlatan Ibrahimović,Manchester Utd,1016,2018,36,LA Galaxy,MLS,1,2142
Zlatan Ibrahimović,Manchester Utd,1016,2019,37,LA Galaxy,MLS,1,2610
Zlatan Ibrahimović,Manchester Utd,1016,2019,37,Milan,Serie A,1,1362
Zlatan Ibrahimović,Manchester Utd,1016,2020,38,Milan,Serie A,1,1493
Zlatan Ibrahimović,Manchester Utd,1016,2021,39,Milan,Serie A,1,1016
Sergio Romero,Manchester Utd,1440,2007,20,AZ Alkmaar,Eredivisie,1,1080
Sergio Romero,Manchester Utd,1440,2008,21,AZ Alkmaar,Eredivisie,1,2433
Sergio Romero,Manchester Utd,1440,2009,22,AZ Alkmaar,Eredivisie,1,2352
Sergio Romero,Manchester Utd,1440,2010,23,AZ Alkmaar,Eredivisie,1,2070
Sergio Romero,Manchester Utd,1440,2011,24,Sampdoria,Serie B,2,2550
Sergio Romero,Manchester Utd,1440,2012,25,Sampdoria,Serie A,1,2825
Sergio Romero,Manchester Utd,1440,2013,26,Monaco,Ligue 1,1,227
Sergio Romero,Manchester Utd,1440,2014,27,Sampdoria,Serie A,1,880
Sergio Romero,Manchester Utd,1440,2015,28,Manchester Utd,Premier League,1,360
Sergio Romero,Manchester Utd,1440,2016,29,Manchester Utd,Premier League,1,180
Sergio Romero,Manchester Utd,1440,2017,30,Manchester Utd,Premier League,1,90
Sergio Romero,Manchester Utd,1440,2018,31,Manchester Utd,Premier League,1,0
Sergio Romero,Manchester Utd,1440,2019,32,Manchester Utd,Premier League,1,0
Sergio Romero,Manchester Utd,1440,2021,34,Venezia,Serie A,1,1440
Axel Tuanzebe,Manchester Utd,11,2015,17,Manchester Utd,Premier League,1,0
Axel Tuanzebe,Manchester Utd,11,2016,18,Manchester Utd,Premier League,1,303
Axel Tuanzebe,Manchester Utd,11,2017,19,Manchester Utd,Premier League,1,1
Axel Tuanzebe,Manchester Utd,11,2017,19,Aston Villa,Championship,2,297
Axel Tuanzebe,Manchester Utd,11,2018,20,Aston Villa,Championship,2,2092
Axel Tuanzebe,Manchester Utd,11,2019,21,Manchester Utd,Premier League,1,189
Axel Tuanzebe,Manchester Utd,11,2020,22,Manchester Utd,Premier League,1,404
Axel Tuanzebe,Manchester Utd,11,2021,23,Aston Villa,Premier League,1,508
Axel Tuanzebe,Manchester Utd,11,2021,23,Napoli,Serie A,1,11
Joel Castro Pereira,Manchester Utd,90,2015,19,Rochdale,League One,3,540
Joel Castro Pereira,Manchester Utd,90,2016,20,Belenenses,Primeira Liga,1,720
Joel Castro Pereira,Manchester Utd,90,2016,20,Manchester Utd,Premier League,1,90
Joel Castro Pereira,Manchester Utd,90,2017,21,Manchester Utd,Premier League,1,0
Joel Castro Pereira,Manchester Utd,90,2018,22,Vitória Setúbal,Primeira Liga,1,810
Joel Castro Pereira,Manchester Utd,90,2018,22,Kortrijk,First Division A,1,0
Joel Castro Pereira,Manchester Utd,90,2019,23,Hearts,Premiership,1,1800
Joel Castro Pereira,Manchester Utd,90,2020,24,Huddersfield,Championship,2,180
Joel Castro Pereira,Manchester Utd,90,2021,25,RKC Waalwijk,Eredivisie,1,180
Joel Castro Pereira,Manchester Utd,90,2022,26,RKC Waalwijk,Eredivisie,1,90
Jamaal Lascelles,Newcastle Utd,107,2011,17,Stevenage,League One,3,479
Jamaal Lascelles,Newcastle Utd,107,2011,17,Nott'ham Forest,Championship,2,90
Jamaal Lascelles,Newcastle Utd,107,2012,18,Nott'ham Forest,Championship,2,11
Jamaal Lascelles,Newcastle Utd,107,2013,19,Nott'ham Forest,Championship,2,2539
Jamaal Lascelles,Newcastle Utd,107,2014,20,Nott'ham Forest,Championship,2,1888
Jamaal Lascelles,Newcastle Utd,107,2015,21,Newcastle Utd,Premier League,1,1152
Jamaal Lascelles,Newcastle Utd,107,2016,22,Newcastle Utd,Championship,2,3675
Jamaal Lascelles,Newcastle Utd,107,2017,23,Newcastle Utd,Premier League,1,2928
Jamaal Lascelles,Newcastle Utd,107,2018,24,Newcastle Utd,Premier League,1,2745
Jamaal Lascelles,Newcastle Utd,107,2019,25,Newcastle Utd,Premier League,1,2076
Jamaal Lascelles,Newcastle Utd,107,2020,26,Newcastle Utd,Premier League,1,1625
Jamaal Lascelles,Newcastle Utd,107,2021,27,Newcastle Utd,Premier League,1,2058
Jamaal Lascelles,Newcastle Utd,107,2022,28,Newcastle Utd,Premier League,1,107
Matt Ritchie,Newcastle Utd,4,2008,18,Dag & Red,League Two,4,3089
Matt Ritchie,Newcastle Utd,4,2009,19,Notts County,League Two,4,1067
Matt Ritchie,Newcastle Utd,4,2009,19,Swindon Town,League One,3,111
Matt Ritchie,Newcastle Utd,4,2009,19,Portsmouth,Premier League,1,81
Matt Ritchie,Newcastle Utd,4,2010,20,Portsmouth,Championship,2,217
Matt Ritchie,Newcastle Utd,4,2010,20,Swindon Town,League One,3,3043
Matt Ritchie,Newcastle Utd,4,2011,21,Swindon Town,League Two,4,3516
